commentId,commentText,publishedAt
UgzlLsPf4yLtthu2Icl4AaABAg,"BJP will rock this time , peopleare aware this is loksabha and will reward  BJP handsomely .",2024-02-28T16:12:25Z
UgyNe23h4Kwl-oWygZZ4AaABAg,O seats with 8-10 percentage vote share that too will be wiped off in 2026 with entry of vijay party . Bjp is not liked by majority of people in tamilnadu once modi era is finished they will be reduced to 3-4 percentage party.,2024-02-28T15:57:50Z
UgwjtobumGK3TAK-15B4AaABAg,"These Tamilnadu people once had a great Kamaraj buried easily because of useless second level congress leaders. But dont think BJP is same as Congress and wait for Annamalai to come to center stage of Tamilnadu soon and once he is in power, all Thiruttu kazhagams will be running for their cover and can never come back at least for a century. I do not include MGR among these Thiruttu groups as he was people centric and that is why he came out of original party which legitimized corruption and made it scientific as pointed out byeven Sarakaria Commission.",2024-02-28T15:57:17Z
UgxGhDG-6MwHHN4zz8h4AaABAg,This is the level of intelligence of Tamilnadu CM who is blind to India development but putting Chinese Satellite image!  Not ven apologsing but defending the undefendable. Just because we invited Chinese premier does not mean to advertise their product unless the event is connected and a representative of Chinese official participating in it. Guys should be so foolish to do this! People of Tamilnadu should boot the Dravidian parties once and for all and go for National identity.,2024-02-28T15:49:33Z
UgwlHeoicjG3p0wKm2Z4AaABAg,We don't want outsiders representing Karnataka and we oppose it from any parties having outside candidates.  We will vote against an outsider contesting In Karnataka.,2024-02-27T09:49:24Z
UgxJCYSAGJgzRDYFBjJ4AaABAg,"We will not vote for either Jaishankar or Nirmala Sitharaman. We've had enough of these politicians from neighbouring states trying to get safe seats in Karnataka and not caring about our state. 

Look at how Nirmala Sitharaman talks about affairs of TN and how she talks about Karnataka which she represents. Her ethnic identity is too big for her to ignore. 
BJP should field local candidates like Tejasvi Surya who care about our state.",2024-02-27T09:22:41Z
Ugz-FbIwZ7cfj24RVkN4AaABAg,Both should be elected with large margin. They r pride to any constituency should be proud,2024-02-27T09:12:51Z
UgyPmezkN_FpUPNvZtl4AaABAg,End card for them,2024-02-27T08:07:52Z
Ugy6Pp6fqgLbV93k1up4AaABAg,This will be good for India,2024-02-27T08:03:23Z
UgxpoJbGDz7ksMyN11t4AaABAg,"With Rs 6500 crores electoral bonds money illegal,  bjp winning is a child play",2024-02-27T08:01:12Z
UgyH9V0sU8LSr01X81p4AaABAg,Rahesha Sehgal is a Lady in Red.,2024-02-27T07:23:35Z
Ugy3KydlejRjNbEwYFF4AaABAg,They will surely win.,2024-02-27T07:23:30Z
UgwlIgUIlvLc-BX74wB4AaABAg,"He is a Diamond. For us he is most precious Bharat Ratna.. For those who try carrlessly to rub him, injury is guaranteed...🇮🇳💎",2024-02-20T14:01:08Z
UgyjjPKYiYSimfsFdqB4AaABAg,"Jaishankar is one of the few top diplomats, Blinken is one of the many lower ones.",2024-02-19T22:47:24Z
UgxoA7BSa2yJDV7PNxx4AaABAg,If india and china can resolve there border dispute then west is done😅,2024-02-19T20:13:59Z
UgyMQ_EJj3BJGpJheoN4AaABAg,Stop the violence in manipur,2024-02-18T09:00:12Z
UgxwswX3K85vXQnOOWt4AaABAg,Its Disgrace that UN does not reform and give India her rightful place as Permanent Security council member.,2024-02-18T08:45:42Z
Ugz1wG_6dZMXzXAZZEx4AaABAg,One of the best but critical decision  of PM was to pick Dr Jaishankar as EAM of India. This Decision is now paying rich dividends.,2024-02-18T08:43:56Z
UgxcHChY7Xp5MyGCCOR4AaABAg,Sir what u have done to srilqnka is simply marvelous ...thanks for helping zambia sir ....my resoects and salute to u forever ...jai hind ...bharat mata ki jai ....,2024-02-18T08:30:44Z
Ugy5kb5esiFh_mPo1-R4AaABAg,UN security council needs to also reform and include India as a permanent member,2024-02-18T07:10:33Z
UgxwxWSKGj1T6yWBB_N4AaABAg,India is leading the world...what a joke...Indians are living in a bubble.,2024-02-29T13:11:06Z
Ugwqef2BMAm9TueisYB4AaABAg,INDIA will win,2024-02-29T09:53:55Z
UgyUSuccJptGw9GrY7h4AaABAg,"I want that the personality of the Prime Minister of the country should be like Sourav Ganguly, his nature, decision making power and leadership ability should be like Sourav Ganguly.",2024-02-29T08:02:02Z
UgwCtISjmYFCuBaHkqp4AaABAg,Congress ❤❤❤,2024-02-29T06:22:33Z
UgzMdfCoQ1qDT1v2MQl4AaABAg,Arvind kejriwal we want pm .give him one chance brothers to him . because he is educated man,2024-02-28T18:06:11Z
UgzSNEDgoCXax01ZGBJ4AaABAg,"Andhbakths will be always an Andhbakths,",2024-02-23T04:05:04Z
Ugz7qsR-c20-v-ySvcl4AaABAg,"Those who supporting Pappu, begam, Marxist, liquid man  these people  can't see or don't want development.",2024-02-19T16:44:19Z
Ugyrv4_CPIxM7nCg6l54AaABAg,Please support Indian support Modi Sir❤❤❤,2024-02-18T18:36:53Z
Ugw7r8UP-RMmN-qOdpZ4AaABAg,"Godi media is very active online. 
Btw, u choose leader on their merits. Accorfing to that India lack leadership. Modi is nothing but MAFIA!",2024-02-18T08:34:09Z
UgxI2O3Lvz-S_HMpM0V4AaABAg,I want modi to be the prime minister again because he deserves to be the prime minister if rahul gandhi will elect has prime minister India's economy will crash I believe,2024-02-17T12:41:07Z
UgwITjnzNEgtiKGgMhV4AaABAg,BJP will win,2024-02-15T00:13:53Z
Ugw5_yqzuhJCtmnSYMB4AaABAg,Rahul gandhi. Then will get upsc extra attempt,2024-02-14T16:43:32Z
UgwHQZBu3faE6ml2hAR4AaABAg,India alliencey can make a pm candidate arvind kejriwal better choice,2024-02-14T14:07:47Z
Ugx4CSeI3IH_Q05Se8Z4AaABAg,"Modi only for adani@ambani, not common people's.",2024-02-14T14:06:26Z
Ugz1jWcmjsQo-309bz94AaABAg,We need rahul educated person they save Demacracey,2024-02-14T14:05:42Z
Ugx2cnz1-XvG-sko7HZ4AaABAg,Why to have a debate or prediction? BJP will win again 2024 election with boom privatisation of banking and other PSU sector😅,2024-02-10T01:10:09Z
UgzAFTPrPr6Ont99L9x4AaABAg,Only Rahul🎉🎉🎉🎉,2024-02-07T06:25:15Z
UgxuVQcI2yKHms1p_fN4AaABAg,They are all educated fools !,2024-02-05T15:56:27Z
UgzyzPiH7lNUHg9jKkx4AaABAg,Jai Congress 🚩🚩🚩🚩,2024-02-05T15:45:01Z
UgxW1rVXbhTCNM7hIHx4AaABAg,Sitaram yechuri was out of blue. Who is he? 😂😅😆 and mamata Banerjee few knows her outside of Bengal.,2024-02-05T04:47:28Z
UgxXLordGMraiTeOCz14AaABAg,One person actually wanted Sitaram yechury.,2024-01-29T17:52:22Z
UgxmD-5PQsES4AhRQRV4AaABAg,Yechury? Khichuri can win election in china only,2024-01-29T16:56:35Z
UgwB3v6ymz5FzWJ-all4AaABAg,Family Progress Card= six spokes of wheels of life by Hon. Shiv Khera sir= 1 savings Bank account or 6built in account in one .Multiple six interest rates . there could be ecosystem for this by Indian or Bharat Government.,2024-01-29T11:43:00Z
UgwW7vLfn7JRiAbmNIN4AaABAg,Everything has a price to pay if you give it for free there starts a downfall of country economy uneducated people get out of your dream,2024-01-28T05:19:20Z
Ugwl_SxDaj0ppNFlVrF4AaABAg,Mamta will win 40 above,2024-01-26T21:28:32Z
UgzVXbotHbkIB27-y6p4AaABAg,One guy said Sitaram yechuri wtf 😂😂😂,2024-01-26T21:15:06Z
UgzsMWUBDsfBqkzlUMh4AaABAg,Where is upsc covid compensatory attempt,2024-01-26T14:00:04Z
UgyVAL4ar-ChDwGLYrp4AaABAg,We want Mr. Modi as the prime minister in 2024.,2024-01-26T08:51:10Z
Ugzw3CGebajEqltxxzd4AaABAg,Rahul Gandhi is educated person,2024-01-25T14:43:33Z
UgzgNBqC9fJS72MVlX14AaABAg,We need educated Rahul Gandhi to protect democracy ❤❤,2024-01-24T13:32:39Z
Ugz6p5676GUc_OOIN9d4AaABAg,"Then there will be tyrannical (forceful) kingship, and it will remain for as long as Allah wishes it to 
remain. Then He will remove it whenever He wishes to remove it, and then there will be a caliphate 
upon the prophetic methodology.” Muhammad Qasim is Mahdi",2024-01-21T03:42:02Z
Ugwidbt8wN1dBFIDM-54AaABAg,"Rahul Gandhi best leader 🔥
People leader rahul gandhi❤",2024-01-20T17:26:09Z
UgxFZUYynWKOAbV1JAB4AaABAg,Who is that bong who said sitaram yechury 😅 need to find him.,2024-01-19T01:08:24Z
Ugz8L7AtyHFOQOA0PwB4AaABAg,"*Seetharam yechuri aur pm, seriously!!!😂😂😂😂*",2024-01-11T17:11:43Z
UgzITsOHDl2Rf5haKc14AaABAg,"BJP hatao bahut hogya! Youths ke liye koi future nahi he BJP's sarkar ke andar...only hiring jobs/employees ..lakhs of money for jobs recruitment in central jobs are used to buy MLAs, MPs by BJP....is it this not a corruption?",2024-01-10T13:18:54Z
UgyiLQ_4XnKVZU81PIV4AaABAg,BJP is best  national party. Others 0 tolerance,2024-01-08T13:35:52Z
